<TICKER>;<PER>;<DATE>;<TIME>;<LAST>;<VOL>
ROSN;0;20140425;101947;223.810000000;350
ROSN;0;20140425;101948;223.800000000;10
ROSN;0;20140425;101949;223.800000000;10
ROSN;0;20140425;101949;223.790000000;10
ROSN;0;20140425;101956;223.710000000;300
ROSN;0;20140425;101956;223.710000000;350
ROSN;0;20140425;101956;223.710000000;50
ROSN;0;20140425;101956;223.710000000;10
ROSN;0;20140425;101957;223.710000000;20
ROSN;0;20140425;101957;223.710000000;30
ROSN;0;20140425;101957;223.710000000;30
ROSN;0;20140425;101957;223.710000000;10
ROSN;0;20140425;101957;223.710000000;10
ROSN;0;20140425;101957;223.710000000;30
ROSN;0;20140425;101957;223.710000000;30
ROSN;0;20140425;101957;223.710000000;500
ROSN;0;20140425;102001;223.800000000;20
ROSN;0;20140425;102001;223.800000000;10
ROSN;0;20140425;102005;223.800000000;20
ROSN;0;20140425;102008;223.720000000;20
ROSN;0;20140425;102017;223.740000000;200
ROSN;0;20140425;102017;223.710000000;1630
ROSN;0;20140425;102017;223.700000000;10
ROSN;0;20140425;102017;223.700000000;10
ROSN;0;20140425;102017;223.700000000;50
ROSN;0;20140425;102017;223.700000000;10
ROSN;0;20140425;102017;223.680000000;90
ROSN;0;20140425;102017;223.680000000;90
ROSN;0;20140425;102017;223.680000000;20
ROSN;0;20140425;102017;223.660000000;50
ROSN;0;20140425;102017;223.650000000;240
ROSN;0;20140425;102017;223.650000000;90
ROSN;0;20140425;102017;223.650000000;140
ROSN;0;20140425;102017;223.650000000;50
ROSN;0;20140425;102021;223.650000000;20
ROSN;0;20140425;102021;223.650000000;20
ROSN;0;20140425;102031;223.660000000;10
ROSN;0;20140425;102031;223.670000000;100
ROSN;0;20140425;102031;223.670000000;90
ROSN;0;20140425;102031;223.670000000;200
ROSN;0;20140425;102031;223.650000000;2000
ROSN;0;20140425;102031;223.640000000;3000
ROSN;0;20140425;102031;223.630000000;100
ROSN;0;20140425;102031;223.600000000;10
ROSN;0;20140425;102031;223.600000000;20
ROSN;0;20140425;102031;223.600000000;500
ROSN;0;20140425;102031;223.570000000;50
ROSN;0;20140425;102031;223.560000000;20
ROSN;0;20140425;102031;223.540000000;580
ROSN;0;20140425;102031;223.530000000;100
ROSN;0;20140425;102031;223.510000000;50
ROSN;0;20140425;102031;223.510000000;10
ROSN;0;20140425;102031;223.510000000;220
ROSN;0;20140425;102032;223.650000000;10
ROSN;0;20140425;102032;223.650000000;50
ROSN;0;20140425;102034;223.650000000;100
ROSN;0;20140425;102034;223.650000000;80
ROSN;0;20140425;102054;223.630000000;10
ROSN;0;20140425;102054;223.630000000;900
ROSN;0;20140425;102054;223.640000000;1000
ROSN;0;20140425;102054;223.630000000;10
ROSN;0;20140425;102054;223.630000000;10
ROSN;0;20140425;102054;223.650000000;290
ROSN;0;20140425;102100;223.650000000;1630
ROSN;0;20140425;102100;223.650000000;100
ROSN;0;20140425;102100;223.650000000;270
ROSN;0;20140425;102102;223.530000000;20
ROSN;0;20140425;102102;223.640000000;120
ROSN;0;20140425;102104;223.530000000;50
ROSN;0;20140425;102105;223.530000000;840
ROSN;0;20140425;102105;223.530000000;80
ROSN;0;20140425;102105;223.530000000;160
ROSN;0;20140425;102105;223.530000000;500
ROSN;0;20140425;102105;223.510000000;370
ROSN;0;20140425;102105;223.500000000;40
ROSN;0;20140425;102105;223.510000000;10
ROSN;0;20140425;102105;223.510000000;50
ROSN;0;20140425;102106;223.510000000;10
ROSN;0;20140425;102106;223.650000000;80
ROSN;0;20140425;102110;223.670000000;10
ROSN;0;20140425;102113;223.750000000;910
ROSN;0;20140425;102113;223.750000000;90
ROSN;0;20140425;102116;223.550000000;10
ROSN;0;20140425;102116;223.550000000;60
ROSN;0;20140425;102116;223.520000000;50
ROSN;0;20140425;102116;223.520000000;130
ROSN;0;20140425;102117;223.850000000;20
ROSN;0;20140425;102123;223.830000000;20
ROSN;0;20140425;102125;223.820000000;10
ROSN;0;20140425;102133;223.600000000;10
ROSN;0;20140425;102133;223.590000000;190
ROSN;0;20140425;102143;223.600000000;10
ROSN;0;20140425;102143;223.520000000;20
ROSN;0;20140425;102201;223.600000000;100
ROSN;0;20140425;102201;223.520000000;600
ROSN;0;20140425;102201;223.520000000;20
ROSN;0;20140425;102201;223.510000000;480
ROSN;0;20140425;102207;223.800000000;10
ROSN;0;20140425;102208;223.800000000;10
ROSN;0;20140425;102208;223.770000000;370
ROSN;0;20140425;102208;223.770000000;100
ROSN;0;20140425;102208;223.770000000;220
ROSN;0;20140425;102208;223.800000000;200
ROSN;0;20140425;102232;223.960000000;50
ROSN;0;20140425;102233;223.900000000;50
ROSN;0;20140425;102234;223.920000000;10
ROSN;0;20140425;102235;223.990000000;40
ROSN;0;20140425;102238;223.900000000;50
ROSN;0;20140425;102238;223.900000000;500
ROSN;0;20140425;102240;223.730000000;50
ROSN;0;20140425;102240;223.730000000;170
ROSN;0;20140425;102240;223.720000000;960
ROSN;0;20140425;102250;223.880000000;900
ROSN;0;20140425;102250;223.890000000;100
ROSN;0;20140425;102311;223.710000000;120
ROSN;0;20140425;102311;223.700000000;480
ROSN;0;20140425;102316;223.700000000;50
ROSN;0;20140425;102323;223.700000000;470
ROSN;0;20140425;102323;223.680000000;100
ROSN;0;20140425;102323;223.560000000;50
ROSN;0;20140425;102323;223.530000000;1380
ROSN;0;20140425;102323;223.780000000;10
ROSN;0;20140425;102323;223.790000000;10
ROSN;0;20140425;102335;223.630000000;30
ROSN;0;20140425;102335;223.780000000;120
ROSN;0;20140425;102341;223.790000000;10
ROSN;0;20140425;102342;223.690000000;90
ROSN;0;20140425;102346;223.780000000;10
ROSN;0;20140425;102353;223.660000000;120
ROSN;0;20140425;102417;223.620000000;300
ROSN;0;20140425;102417;223.620000000;90
ROSN;0;20140425;102417;223.610000000;1610
ROSN;0;20140425;102417;223.610000000;1390
ROSN;0;20140425;102419;223.620000000;40
ROSN;0;20140425;102420;223.620000000;40
ROSN;0;20140425;102420;223.620000000;500
ROSN;0;20140425;102420;223.620000000;860
ROSN;0;20140425;102420;223.620000000;170
ROSN;0;20140425;102447;223.560000000;30
ROSN;0;20140425;102449;223.620000000;130
ROSN;0;20140425;102451;223.580000000;910
ROSN;0;20140425;102451;223.580000000;60
ROSN;0;20140425;102451;223.570000000;3000
ROSN;0;20140425;102451;223.520000000;50
ROSN;0;20140425;102451;223.520000000;10
ROSN;0;20140425;102451;223.510000000;10
ROSN;0;20140425;102451;223.500000000;60
ROSN;0;20140425;102451;223.500000000;100
ROSN;0;20140425;102451;223.500000000;2000
ROSN;0;20140425;102451;223.500000000;20
ROSN;0;20140425;102451;223.500000000;150
ROSN;0;20140425;102451;223.500000000;500
ROSN;0;20140425;102451;223.500000000;100
ROSN;0;20140425;102451;223.500000000;3630
ROSN;0;20140425;102454;223.610000000;10
ROSN;0;20140425;102457;223.600000000;2000
ROSN;0;20140425;102457;223.600000000;1000
ROSN;0;20140425;102509;223.640000000;910
ROSN;0;20140425;102509;223.650000000;3000
ROSN;0;20140425;102509;223.700000000;500
ROSN;0;20140425;102509;223.710000000;200
ROSN;0;20140425;102509;223.720000000;890
ROSN;0;20140425;102527;223.510000000;900
ROSN;0;20140425;102527;223.510000000;450
ROSN;0;20140425;102528;223.510000000;10
ROSN;0;20140425;102528;223.510000000;1950
ROSN;0;20140425;102532;223.500000000;960
ROSN;0;20140425;102532;223.500000000;410
ROSN;0;20140425;102532;223.500000000;10
ROSN;0;20140425;102532;223.500000000;1580
ROSN;0;20140425;102532;223.500000000;420
ROSN;0;20140425;102532;223.500000000;100
ROSN;0;20140425;102532;223.470000000;190
ROSN;0;20140425;102532;223.470000000;310
ROSN;0;20140425;102532;223.450000000;10
ROSN;0;20140425;102536;223.440000000;10
ROSN;0;20140425;102539;223.520000000;50
ROSN;0;20140425;102543;223.430000000;200
ROSN;0;20140425;102547;223.430000000;10
ROSN;0;20140425;102547;223.420000000;500
ROSN;0;20140425;102547;223.410000000;70
ROSN;0;20140425;102547;223.410000000;10
ROSN;0;20140425;102547;223.410000000;10
ROSN;0;20140425;102547;223.410000000;520
ROSN;0;20140425;102547;223.410000000;10
ROSN;0;20140425;102547;223.410000000;20
ROSN;0;20140425;102547;223.410000000;350
ROSN;0;20140425;102554;223.400000000;10
ROSN;0;20140425;102554;223.400000000;10
ROSN;0;20140425;102554;223.390000000;440
ROSN;0;20140425;102554;223.390000000;180
ROSN;0;20140425;102554;223.390000000;40
ROSN;0;20140425;102555;223.390000000;10
ROSN;0;20140425;102555;223.390000000;210
ROSN;0;20140425;102609;223.430000000;10
ROSN;0;20140425;102612;223.430000000;10
ROSN;0;20140425;102626;223.430000000;40
ROSN;0;20140425;102626;223.430000000;250
ROSN;0;20140425;102626;223.430000000;240
ROSN;0;20140425;102626;223.440000000;850
ROSN;0;20140425;102626;223.440000000;310
ROSN;0;20140425;102626;223.440000000;1340
ROSN;0;20140425;102626;223.440000000;830
ROSN;0;20140425;102626;223.440000000;2670
ROSN;0;20140425;102629;223.470000000;30
ROSN;0;20140425;102629;223.470000000;40
ROSN;0;20140425;102629;223.470000000;570
ROSN;0;20140425;102629;223.470000000;180
ROSN;0;20140425;102629;223.470000000;80
ROSN;0;20140425;102629;223.470000000;10
ROSN;0;20140425;102629;223.480000000;20
ROSN;0;20140425;102629;223.470000000;10
ROSN;0;20140425;102630;223.480000000;20
ROSN;0;20140425;102630;223.480000000;10
ROSN;0;20140425;102630;223.480000000;30
ROSN;0;20140425;102630;223.480000000;10
ROSN;0;20140425;102630;223.480000000;20
ROSN;0;20140425;102630;223.480000000;20
ROSN;0;20140425;102630;223.480000000;30
ROSN;0;20140425;102630;223.480000000;20
ROSN;0;20140425;102630;223.480000000;40
ROSN;0;20140425;102631;223.480000000;20
ROSN;0;20140425;102631;223.480000000;10
ROSN;0;20140425;102631;223.480000000;30
ROSN;0;20140425;102631;223.480000000;10
ROSN;0;20140425;102631;223.480000000;160
ROSN;0;20140425;102631;223.480000000;40
ROSN;0;20140425;102631;223.480000000;40
ROSN;0;20140425;102631;223.480000000;40
ROSN;0;20140425;102631;223.480000000;90
ROSN;0;20140425;102631;223.480000000;4020
ROSN;0;20140425;102631;223.480000000;120
ROSN;0;20140425;102631;223.480000000;460
ROSN;0;20140425;102631;223.480000000;50
ROSN;0;20140425;102631;223.480000000;30
ROSN;0;20140425;102631;223.480000000;100
ROSN;0;20140425;102631;223.480000000;50
ROSN;0;20140425;102631;223.480000000;40
ROSN;0;20140425;102631;223.480000000;20
ROSN;0;20140425;102631;223.480000000;30
ROSN;0;20140425;102631;223.480000000;320
ROSN;0;20140425;102631;223.480000000;30
ROSN;0;20140425;102631;223.480000000;50
ROSN;0;20140425;102631;223.480000000;100
ROSN;0;20140425;102631;223.480000000;500
ROSN;0;20140425;102631;223.480000000;20
ROSN;0;20140425;102631;223.480000000;50
ROSN;0;20140425;102631;223.480000000;10
ROSN;0;20140425;102631;223.480000000;20
ROSN;0;20140425;102632;223.480000000;100
ROSN;0;20140425;102632;223.480000000;2000
ROSN;0;20140425;102632;223.480000000;120
ROSN;0;20140425;102632;223.480000000;50
ROSN;0;20140425;102632;223.480000000;20
ROSN;0;20140425;102632;223.480000000;50
ROSN;0;20140425;102632;223.480000000;20
ROSN;0;20140425;102632;223.480000000;50
ROSN;0;20140425;102632;223.480000000;50
ROSN;0;20140425;102632;223.480000000;20
ROSN;0;20140425;102632;223.480000000;90
ROSN;0;20140425;102632;223.480000000;30
ROSN;0;20140425;102632;223.480000000;20
ROSN;0;20140425;102632;223.480000000;10
ROSN;0;20140425;102632;223.480000000;30
ROSN;0;20140425;102633;223.480000000;500
ROSN;0;20140425;102633;223.470000000;10
ROSN;0;20140425;102633;223.480000000;10
ROSN;0;20140425;102634;223.480000000;200
ROSN;0;20140425;102634;223.480000000;400
ROSN;0;20140425;102634;223.480000000;20
ROSN;0;20140425;102635;223.480000000;20
ROSN;0;20140425;102635;223.480000000;50
ROSN;0;20140425;102635;223.480000000;100
ROSN;0;20140425;102635;223.480000000;30
ROSN;0;20140425;102635;223.480000000;50
ROSN;0;20140425;102635;223.480000000;600
ROSN;0;20140425;102636;223.480000000;20
ROSN;0;20140425;102636;223.480000000;20
ROSN;0;20140425;102637;223.480000000;20
ROSN;0;20140425;102637;223.470000000;180
ROSN;0;20140425;102637;223.480000000;400
ROSN;0;20140425;102640;223.480000000;200
ROSN;0;20140425;102641;223.480000000;20
ROSN;0;20140425;102644;223.480000000;30
ROSN;0;20140425;102644;223.480000000;30
ROSN;0;20140425;102644;223.480000000;20
ROSN;0;20140425;102644;223.480000000;20
ROSN;0;20140425;102644;223.480000000;10
ROSN;0;20140425;102646;223.480000000;10
ROSN;0;20140425;102646;223.480000000;20
ROSN;0;20140425;102646;223.480000000;60
ROSN;0;20140425;102646;223.530000000;100
ROSN;0;20140425;102648;223.520000000;10
ROSN;0;20140425;102648;223.530000000;770
ROSN;0;20140425;102649;223.530000000;600
ROSN;0;20140425;102652;223.530000000;30
ROSN;0;20140425;102652;223.530000000;20
ROSN;0;20140425;102652;223.530000000;30
ROSN;0;20140425;102652;223.530000000;20
ROSN;0;20140425;102652;223.530000000;20
ROSN;0;20140425;102652;223.530000000;20
ROSN;0;20140425;102652;223.530000000;20
ROSN;0;20140425;102652;223.530000000;20
ROSN;0;20140425;102652;223.530000000;30
ROSN;0;20140425;102652;223.530000000;10
ROSN;0;20140425;102652;223.530000000;40
ROSN;0;20140425;102652;223.530000000;50
ROSN;0;20140425;102652;223.530000000;20
ROSN;0;20140425;102652;223.530000000;30
ROSN;0;20140425;102652;223.530000000;10
ROSN;0;20140425;102653;223.530000000;140
ROSN;0;20140425;102653;223.530000000;10
ROSN;0;20140425;102653;223.530000000;10
ROSN;0;20140425;102654;223.640000000;200
ROSN;0;20140425;102657;223.820000000;50
ROSN;0;20140425;102657;223.820000000;40
ROSN;0;20140425;102658;223.810000000;100
ROSN;0;20140425;102658;223.820000000;190
ROSN;0;20140425;102658;223.820000000;400
ROSN;0;20140425;102658;223.820000000;210
ROSN;0;20140425;102658;223.820000000;1070
ROSN;0;20140425;102658;223.820000000;30
ROSN;0;20140425;102658;223.820000000;40
ROSN;0;20140425;102658;223.820000000;20
ROSN;0;20140425;102658;223.820000000;10
ROSN;0;20140425;102658;223.820000000;200
ROSN;0;20140425;102658;223.820000000;20
ROSN;0;20140425;102658;223.820000000;10
ROSN;0;20140425;102658;223.820000000;440
ROSN;0;20140425;102658;223.830000000;10
ROSN;0;20140425;102658;223.830000000;50
ROSN;0;20140425;102658;223.830000000;230
ROSN;0;20140425;102658;223.830000000;20
ROSN;0;20140425;102658;223.830000000;20
ROSN;0;20140425;102658;223.830000000;30
ROSN;0;20140425;102658;223.830000000;30
ROSN;0;20140425;102658;223.830000000;10
ROSN;0;20140425;102658;223.830000000;200
ROSN;0;20140425;102658;223.830000000;10
ROSN;0;20140425;102658;223.830000000;10
ROSN;0;20140425;102658;223.830000000;50
ROSN;0;20140425;102658;223.830000000;110
ROSN;0;20140425;102658;223.830000000;10
ROSN;0;20140425;102658;223.830000000;10
ROSN;0;20140425;102658;223.860000000;40
ROSN;0;20140425;102658;223.860000000;100
ROSN;0;20140425;102659;223.860000000;20
ROSN;0;20140425;102659;223.860000000;10
ROSN;0;20140425;102659;223.860000000;30
ROSN;0;20140425;102659;223.830000000;800
ROSN;0;20140425;102659;223.870000000;30
ROSN;0;20140425;102659;223.890000000;130
ROSN;0;20140425;102659;223.870000000;10
ROSN;0;20140425;102659;223.870000000;10
ROSN;0;20140425;102659;223.870000000;10
ROSN;0;20140425;102659;223.870000000;10
ROSN;0;20140425;102659;223.890000000;350
ROSN;0;20140425;102659;223.890000000;200
ROSN;0;20140425;102700;223.890000000;30
ROSN;0;20140425;102700;223.880000000;50
ROSN;0;20140425;102700;223.890000000;10
ROSN;0;20140425;102700;223.880000000;10
ROSN;0;20140425;102700;223.890000000;50
ROSN;0;20140425;102700;223.880000000;440
ROSN;0;20140425;102700;223.880000000;500
ROSN;0;20140425;102700;223.870000000;380
ROSN;0;20140425;102700;223.880000000;450
ROSN;0;20140425;102700;223.890000000;16230
ROSN;0;20140425;102700;223.910000000;3000
ROSN;0;20140425;102700;223.990000000;130
ROSN;0;20140425;102700;224.000000000;40
ROSN;0;20140425;102701;224.000000000;60
ROSN;0;20140425;102701;224.000000000;80
ROSN;0;20140425;102702;224.000000000;70
ROSN;0;20140425;102703;224.000000000;100
ROSN;0;20140425;102703;224.000000000;40
ROSN;0;20140425;102704;224.000000000;210
ROSN;0;20140425;102704;224.060000000;1000
ROSN;0;20140425;102705;224.060000000;770
ROSN;0;20140425;102706;224.130000000;100
ROSN;0;20140425;102706;224.130000000;100
ROSN;0;20140425;102706;224.130000000;300
ROSN;0;20140425;102706;224.130000000;100
ROSN;0;20140425;102708;224.120000000;100
ROSN;0;20140425;102708;224.130000000;270
ROSN;0;20140425;102711;224.000000000;10
ROSN;0;20140425;102712;224.000000000;60
ROSN;0;20140425;102712;224.000000000;1940
ROSN;0;20140425;102713;224.130000000;10
ROSN;0;20140425;102713;223.990000000;910
ROSN;0;20140425;102713;223.980000000;1090
ROSN;0;20140425;102714;224.110000000;120
ROSN;0;20140425;102714;224.120000000;180
ROSN;0;20140425;102719;224.000000000;40
ROSN;0;20140425;102719;224.000000000;10
ROSN;0;20140425;102719;224.000000000;10
ROSN;0;20140425;102719;224.000000000;10
ROSN;0;20140425;102721;223.990000000;180
ROSN;0;20140425;102721;223.980000000;1820
ROSN;0;20140425;102722;223.920000000;10
ROSN;0;20140425;102722;223.920000000;90
ROSN;0;20140425;102723;223.920000000;20
ROSN;0;20140425;102723;223.920000000;260
ROSN;0;20140425;102723;223.920000000;130
ROSN;0;20140425;102724;223.830000000;220
ROSN;0;20140425;102724;223.740000000;240
ROSN;0;20140425;102724;223.730000000;3000
ROSN;0;20140425;102724;223.530000000;2040
ROSN;0;20140425;102733;223.930000000;160
ROSN;0;20140425;102738;223.950000000;10
ROSN;0;20140425;102748;223.920000000;750
ROSN;0;20140425;102748;223.930000000;100
ROSN;0;20140425;102748;223.960000000;150
ROSN;0;20140425;102755;223.900000000;10
ROSN;0;20140425;102805;223.800000000;10
ROSN;0;20140425;102808;223.940000000;70
ROSN;0;20140425;102808;223.950000000;10
ROSN;0;20140425;102808;223.960000000;90
ROSN;0;20140425;102808;223.960000000;50
ROSN;0;20140425;102808;223.970000000;640
ROSN;0;20140425;102820;223.930000000;10
ROSN;0;20140425;102820;223.940000000;10
ROSN;0;20140425;102821;223.960000000;10
ROSN;0;20140425;102821;223.970000000;10
ROSN;0;20140425;102827;223.970000000;10
ROSN;0;20140425;102829;223.800000000;120
ROSN;0;20140425;102838;223.610000000;10
ROSN;0;20140425;102842;223.720000000;120
ROSN;0;20140425;102902;223.930000000;10
ROSN;0;20140425;102902;223.940000000;10
ROSN;0;20140425;102902;223.810000000;40
ROSN;0;20140425;102905;223.930000000;30
ROSN;0;20140425;102907;223.970000000;10
ROSN;0;20140425;102913;223.970000000;20
ROSN;0;20140425;102919;223.970000000;10
ROSN;0;20140425;102921;223.830000000;50
ROSN;0;20140425;102921;223.830000000;70
ROSN;0;20140425;102956;223.940000000;10
ROSN;0;20140425;102958;223.940000000;20
ROSN;0;20140425;103030;223.690000000;180
ROSN;0;20140425;103030;223.660000000;100
ROSN;0;20140425;103042;223.860000000;10
ROSN;0;20140425;103048;223.870000000;170
ROSN;0;20140425;103117;223.800000000;200
ROSN;0;20140425;103117;223.800000000;710
ROSN;0;20140425;103146;223.670000000;10
ROSN;0;20140425;103146;223.670000000;490
ROSN;0;20140425;103246;223.720000000;710
ROSN;0;20140425;103247;223.650000000;10
ROSN;0;20140425;103247;223.640000000;340
ROSN;0;20140425;103247;223.640000000;300
ROSN;0;20140425;103249;223.700000000;200
ROSN;0;20140425;103251;223.680000000;130
ROSN;0;20140425;103329;223.690000000;10
ROSN;0;20140425;103345;223.710000000;20
ROSN;0;20140425;103346;223.710000000;10
ROSN;0;20140425;103349;223.710000000;10
ROSN;0;20140425;103354;223.710000000;20
ROSN;0;20140425;103357;223.710000000;90
ROSN;0;20140425;103357;223.710000000;30
ROSN;0;20140425;103357;223.700000000;110
ROSN;0;20140425;103357;223.710000000;50
ROSN;0;20140425;103405;223.560000000;10
ROSN;0;20140425;103415;223.560000000;90
ROSN;0;20140425;103415;223.560000000;310
ROSN;0;20140425;103416;223.680000000;10
ROSN;0;20140425;103431;223.690000000;10
ROSN;0;20140425;103502;223.560000000;10
ROSN;0;20140425;103527;223.600000000;10
ROSN;0;20140425;103527;223.610000000;10
ROSN;0;20140425;103554;223.690000000;790
ROSN;0;20140425;103554;223.700000000;3000
ROSN;0;20140425;103557;223.700000000;10
ROSN;0;20140425;103559;223.700000000;10
ROSN;0;20140425;103559;223.700000000;10
ROSN;0;20140425;103621;223.830000000;10
ROSN;0;20140425;103621;223.840000000;10
ROSN;0;20140425;103624;223.730000000;910
ROSN;0;20140425;103624;223.730000000;170
ROSN;0;20140425;103624;223.720000000;420
ROSN;0;20140425;103649;223.730000000;10
ROSN;0;20140425;103653;223.720000000;200
ROSN;0;20140425;103701;223.720000000;100
ROSN;0;20140425;103705;223.710000000;50
